Date,AIR.PA,BNP.PA,MC.PA,OR.PA,SAN.PA,^FCHI,Return_AIR.PA,Return_BNP.PA,Return_MC.PA,Return_OR.PA,Return_SAN.PA,Return_^FCHI
2011-06-23,18.12400245666504,25.0447998046875,89.38533020019531,68.76824188232422,31.66312026977539,3787.7900390625,0.007780280030264652,-0.03862004323127699,-0.031263400224276205,-0.01672151087475282,-0.010034019619588719,-0.021589276043107897
2011-06-24,18.436765670776367,24.512453079223633,90.63278198242188,68.55343627929688,31.73578453063965,3784.800048828125,0.01725685123135201,-0.02125577882895402,0.013955889399666077,-0.003123616325613199,0.002294917880649283,-0.0007893759167060255
2011-06-27,18.148693084716797,24.497800827026367,91.0226058959961,69.12623596191406,31.95982551574707,3796.550048828125,-0.015624898162923784,-0.0005977472817555451,0.004301135914043019,0.008355521089906004,0.007059569770242247,0.003104523316532326
2011-06-28,18.551998138427734,24.97154426574707,94.0241928100586,69.8104248046875,32.59563446044922,3851.889892578125,0.022222264260480795,0.019338202725448728,0.032976279733104574,0.009897672472003238,0.0198940055035306,0.014576350380810066
2011-06-29,18.786577224731445,25.39644432067871,95.50550079345703,70.78897094726562,32.971065521240234,3924.22998046875,0.012644410836685882,0.017015369590677176,0.015754540816860674,0.014017192207551599,0.011517832587261134,0.018780414266256873
2011-06-30,18.996456146240234,25.997167587280273,96.75289154052734,71.2503890991211,33.57053756713867,3982.2099609375,0.01117174879692806,0.023653833545211445,0.013060930906670487,0.0065182209273702,0.018181761384455486,0.014774868128861307
2011-07-01,18.938844680786133,26.636959075927734,98.1172866821289,71.27424621582031,33.606868743896484,4007.35009765625,-0.0030327480563001608,0.024610045940562264,0.014101853907177997,0.00033483489705621317,0.0010822339882152754,0.006313111806096616
2011-07-04,19.28041648864746,26.348814010620117,97.84440612792969,71.36971282958984,33.649253845214844,4003.110107421875,0.018035514500409855,-0.010817491008874858,-0.0027811669424091523,0.0013394264946759993,0.0012612035248318332,-0.001058053359713873
2011-07-05,19.383298873901367,26.00693130493164,99.05284881591797,71.22651672363281,33.51604461669922,3978.830078125,0.00533610803036777,-0.012975259742266876,0.012350656882809119,-0.0020063987969090036,-0.003958757276710578,-0.006065291397271078
2011-07-06,19.251609802246094,25.640636444091797,98.85794830322266,71.56066131591797,33.84907913208008,3961.340087890625,-0.006793945267623447,-0.014084509108169274,-0.0019676416683130915,0.004691294866793427,0.009936569759037894,-0.004395762043353457
